date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:14	102246/102246	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/portfolio-2.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/portfolio-2.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:14	54606/54606	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/portfolio-3.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/portfolio-3.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:14	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225b3101d6-286ac%22	http://layerdrops.com/krowd/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://layerdrops.com/krowd/assets/css/font-awesome.min.css)
21:13:14	52742/52742	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/portfolio-4.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/portfolio-4.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:14	61840/61840	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/portfolio-5.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/portfolio-5.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:16	33482/33482	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/faq-bg.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/faq-bg.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:16	6495/6495	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/client-1.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/client-1.png	(from http://layerdrops.com/krowd/index-2.html)
21:13:16	12241/12241	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/client-2.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/client-2.png	(from http://layerdrops.com/krowd/index-2.html)
21:13:18	19357/19357	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/client-3.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/client-3.png	(from http://layerdrops.com/krowd/index-2.html)
21:13:18	26775/26775	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/next-big-thing-thumb.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/next-big-thing-thumb.png	(from http://layerdrops.com/krowd/index-2.html)
21:13:20	1869/1869	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/tech-logo.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/tech-logo.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:20	69674/69674	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/news-item-1.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/news-item-1.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:22	49025/49025	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/news-item-2.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/news-item-2.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:22	72753/72753	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/news-item-3.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/news-item-3.jpg	(from http://layerdrops.com/krowd/index-2.html)
21:13:23	44114/44114	---M--	200	added ('OK')	image/jpeg	etag:%225efcdeaa-ac52%22	http://layerdrops.com/krowd/assets/images/the-tech-thumb.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/the-tech-thumb.jpg	(from http://layerdrops.com/krowd/assets/css/style.css)
21:13:23	66178/66178	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/banner-bg-5.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/banner-bg-5.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:23	118592/118592	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/about-thumb-3.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/about-thumb-3.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:24	135675/135675	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/project-1.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/project-1.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:25	40239/40239	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/project-4.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/project-4.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:25	34972/34972	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/project-2.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/project-2.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:25	39803/39803	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/project-3.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/project-3.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:26	114575/114575	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/project-5.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/project-5.jpg	(from http://layerdrops.com/krowd/index-3.html)
21:13:26	21188/21188	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/4-easy-steps-1.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/4-easy-steps-1.png	(from http://layerdrops.com/krowd/index-3.html)
21:13:26	19021/19021	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/4-easy-steps-2.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/4-easy-steps-2.png	(from http://layerdrops.com/krowd/index-3.html)
21:13:26	153776/153776	---M--	200	added ('OK')	image/jpeg	etag:%225eec0c6e-258b0%22	http://layerdrops.com/krowd/assets/images/shape/shape-line-1.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/shape/shape-line-1.jpg	(from http://layerdrops.com/krowd/assets/css/style.css)
21:13:26	5408/5408	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/post-2.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/post-2.jpg	(from http://layerdrops.com/krowd/single-news.html)
21:13:26	3531/3531	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/post-3.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/post-3.jpg	(from http://layerdrops.com/krowd/single-news.html)
21:13:26	0/-1	---M--	404	error ('')			http://layerdrops.com/krowd/single-post.html	/home/ankit/websites/new%20test/layerdrops.com/krowd/single-post.html	(from http://layerdrops.com/krowd/single-news.html)
21:13:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2020%20Apr%202023%2015:43:26%20GMT	http://layerdrops.com/krowd/assets/fonts/Flaticon.eot	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/Flaticon.eot	(from http://layerdrops.com/krowd/assets/css/flaticon.css)
21:13:27	19110/19110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224aa6-5a892925fd980%22	http://layerdrops.com/krowd/assets/fonts/Flaticon.eot?	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/Flaticond41d.eot	(from http://layerdrops.com/krowd/assets/css/flaticon.css)
21:13:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2020%20Apr%202023%2015:43:27%20GMT	http://layerdrops.com/krowd/assets/fonts/fontawesome-webfont.eot?v=4.7.0	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/fontawesome-webfont3e6e.eot	(from http://layerdrops.com/krowd/assets/css/font-awesome.min.css)
21:13:28	77160/77160	URF---	200	added ('OK%20(cached)')	application/woff2		http://layerdrops.com/krowd/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://layerdrops.com/krowd/assets/css/font-awesome.min.css)
21:13:29	18932/18932	UR-MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225eef03b4-49f4%22	http://layerdrops.com/krowd/assets/fonts/Flaticon.ttf	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/Flaticon.ttf	(from http://layerdrops.com/krowd/assets/css/flaticon.css)
21:13:29	98024/98024	URF---	200	added ('OK%20(cached)')	application/woff		http://layerdrops.com/krowd/assets/fonts/fontawesome-webfont.woff?v=4.7.0	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/fontawesome-webfont3e6e.woff	(from http://layerdrops.com/krowd/assets/css/font-awesome.min.css)
21:13:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2020%20Apr%202023%2015:43:27%20GMT	http://layerdrops.com/krowd/assets/fonts/fontawesome-webfont.eot?	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/fonts/fontawesome-webfontd41d.eot	(from http://layerdrops.com/krowd/assets/css/font-awesome.min.css)
21:13:30	153776/153776	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/shape/shape-line-1.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/shape/shape-line-1.jpg	(from http://layerdrops.com/krowd/assets/css/style.css)
21:13:30	995/995	URF---	200	added ('OK%20(cached)')	image/png		http://layerdrops.com/krowd/assets/images/next-big-thing-bg.png	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/next-big-thing-bg.png	(from http://layerdrops.com/krowd/assets/css/style.css)
21:13:30	44114/44114	URF---	200	added ('OK%20(cached)')	image/jpeg		http://layerdrops.com/krowd/assets/images/the-tech-thumb.jpg	/home/ankit/websites/new%20test/layerdrops.com/krowd/assets/images/the-tech-thumb.jpg	(from http://layerdrops.com/krowd/assets/css/style.css)
